Respond-ent ID,StartDate,CompletedDate,Q1: To what extent do you think low oil prices impact the Alberta government's ability to budget?,Q2: How concerned are you about the $7B shortfall?,"Q3: Should government take action now, wait six months, or hold out for high oil prices?",Q4: Government needs:,Question 5 a) Cut spending,Question 5 b) Raise taxes and user fees,Question 5 c) Borrow money,Question 6 a) Reduce expenditures,Question 6 b) Raise taxes and user fees,Question 6 c) Run a deficit,"Q7: Are current tax rates in Alberta higher, above average or lower?",Q8: How important is it that AB taxes are lower?,Q9: In what ways can the government act to increase revenue without jeopardizing Alberta's competitive position?  (1 = selected; 0 = not selected),,,,,,,,,"Q10: If the government needs to increase its revenues through taxation, are there options you feel should NOT be considered?                                                                 (1 = selected; 0 = not selected)",,,,,,,Q11: Where would you tolerate cuts?  (1 = Selected; 0 = Not Selected),,,,,,,,,,,Q12: And are there options you feel should NOT be touched?  (1 = Selected; 0 = Not selected),,,,,,,,,,,"Q13: Indicate whether you Don't Know, Disagree or Agree.  (1 =  Don't know; 2 = Disagree; 3 = Agree)",,,,,,Q15: Years you've lived in AB,Q16: What part of the province do you live in?
7249862,2015.02.06 7:58,2015.02.06 8:14,1,1,2,1,1,3,3,10,40,50,2,3,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,2,2,4
7249865,2015.02.06 7:59,2015.02.06 8:4,1,1,1,1,3,3,3,50,25,25,3,3,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1
7249868,2015.02.06 7:59,2015.02.06 8:8,1,2,3,3,4,1,1,100,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,2,2,3,3,5
7249869,2015.02.06 7:59,2015.02.06 8:7,2,2,2,1,3,2,2,100,0,0,2,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,3,3,3,3,3,1,2,4
7249871,2015.02.06 7:59,2015.02.06 8:6,1,1,1,2,4,4,2,50,30,20,3,2,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,2,3,3,1
7249878,2015.02.06 7:59,2015.02.06 8:24,1,1,2,1,1,3,4,30,20,50,3,4,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,2,2,4
7249880,2015.02.06 7:59,2015.02.06 8:6,1,1,1,2,2,3,2,60,30,10,3,2,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,3,3,2,1,2,2,5
7249883,2015.02.06 8:0,2015.02.06 8:3,2,2,2,2,1,3,3,50,25,25,3,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,3,3,3,3,3,2,2,5
7249884,2015.02.06 8:0,2015.02.06 8:8,3,3,2,2,3,3,1,70,30,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,2,3,3,4
7249887,2015.02.06 8:0,2015.02.06 8:18,1,1,1,2,3,1,2,70,10,20,3,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3,3,1,3,2,3,3,4
7249892,2015.02.06 8:0,2015.02.06 8:5,1,2,2,1,1,3,3,30,30,40,3,2,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,2,2,2,3,3,2,2,4
7249893,2015.02.06 8:0,2015.02.06 8:1,2,2,1,2,4,1,2,100,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,3,2,5
7249897,2015.02.06 8:0,2015.02.06 8:9,2,2,1,3,1,2,3,30,15,55,2,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,2,2,2,3,3,2,2,2
7249899,2015.02.06 8:0,2015.02.06 8:8,1,2,2,2,1,2,4,15,10,75,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,3,3,2,2,4
7249902,2015.02.06 8:0,2015.02.06 8:11,2,2,1,2,3,1,3,65,10,25,3,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,1,3,1,2,1
7249910,2015.02.06 8:7,2015.02.06 8:23,1,1,1,2,4,1,3,70,20,10,3,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,2,2,3,2
7249911,2015.02.06 8:1,2015.02.06 8:13,1,1,1,1,2,4,2,10,80,10,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,2,2,4
7249913,2015.02.06 8:1,2015.02.06 8:16,2,2,1,2,4,2,1,80,20,0,2,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,1,3,3,5
7249921,2015.02.06 8:1,2015.02.06 8:7,1,1,1,1,1,4,1,5,90,5,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,3,2
7249924,2015.02.06 8:5,2015.02.06 8:11,1,1,1,1,1,4,1,20,80,0,3,2,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3,1,1,2,2,3,2,4
7249925,2015.02.06 8:1,2015.02.06 8:7,1,2,1,3,2,2,3,45,15,40,1,3,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,5
7249930,2015.02.06 8:2,2015.02.06 8:7,1,2,1,3,3,4,4,20,40,40,3,4,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,3,3,3,3,3,2,2,4
7249932,2015.02.06 8:5,2015.02.06 8:28,2,2,1,1,1,3,2,15,50,35,3,4,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,3,3,3,1,1,2,2,5
7249936,2015.02.06 8:2,2015.02.06 9:8,1,1,1,3,3,3,2,60,20,20,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,2,2,3,1
7249937,2015.02.06 8:2,2015.02.06 8:10,3,3,1,2,4,1,1,100,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,2,5
7249938,2015.02.06 8:2,2015.02.06 8:13,1,2,1,1,1,4,2,10,80,10,3,4,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,3,3,2,2,5
7249942,2015.02.06 8:37,2015.02.06 8:45,2,2,1,3,2,3,3,50,25,25,3,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,2,3
7249943,2015.02.06 8:3,2015.02.06 8:19,2,2,2,2,4,1,4,80,5,15,3,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,3,3,1,3,2
7249945,2015.02.06 8:3,2015.02.06 8:10,2,2,2,3,1,1,3,60,0,40,2,2,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,3,5
7249947,2015.02.06 8:3,2015.02.06 8:16,3,2,1,2,3,2,1,75,5,20,2,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3,3,2,3,2,3,2
7249949,2015.02.06 8:3,2015.02.06 8:17,2,1,2,2,1,1,4,0,0,100,3,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,4
7249951,2015.02.06 8:3,2015.02.06 8:5,2,2,1,3,4,1,2,95,0,5,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2,3,2,5
7249953,2015.02.06 8:3,2015.02.06 8:13,1,1,1,2,3,1,2,75,15,10,3,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,3,2,1,2,3,3,5
7249954,2015.02.06 8:3,2015.02.06 8:12,1,2,1,1,1,3,2,20,40,40,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,1,3,3,2,2,5
7249959,2015.02.06 8:3,2015.02.06 8:9,2,2,1,2,4,1,3,100,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,2,3,2,5
7249964,2015.02.06 8:3,2015.02.06 8:9,2,2,2,1,2,3,3,20,60,20,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,3,1
7249965,2015.02.06 8:4,2015.02.06 8:12,1,1,1,2,4,1,1,100,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,2,2,3,3,1
7249968,2015.02.06 8:4,2015.02.06 8:13,1,1,2,3,1,1,3,75,0,25,2,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,3,4
7249976,2015.02.06 8:4,2015.02.06 8:16,1,1,1,2,4,2,2,90,5,5,3,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,2,2,3,2
7249978,2015.02.06 8:4,2015.02.06 8:7,2,3,2,1,1,4,3,20,50,30,3,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3,3,3,3,3,2,2,4
7249980,2015.02.06 8:5,2015.02.06 8:9,1,2,2,1,1,4,2,10,50,40,3,4,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,2,5
7249981,2015.02.06 8:5,2015.02.06 9:10,1,2,2,2,1,4,1,25,50,25,3,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,2,1,1,3,2,1,3
7249983,2015.02.06 8:5,2015.02.06 8:16,2,2,3,2,1,1,3,0,0,100,2,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,3,2,2,3,3,1,2,4
7249984,2015.02.06 8:5,2015.02.06 8:17,1,3,3,1,1,4,1,5,50,45,2,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,2,2,3,3,3,2,2,3
7249990,2015.02.06 8:5,2015.02.06 8:30,1,3,1,1,2,4,2,15,25,60,3,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,3,3,2,3,3,2,3,4
7249992,2015.02.06 8:5,2015.02.06 8:12,1,1,1,2,3,4,1,40,60,0,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3,3,2,2,3,2,5
7249993,2015.02.06 8:6,2015.02.06 8:12,1,1,1,3,3,2,3,50,25,25,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,2,2,2,2,5
7249998,2015.02.06 8:6,2015.02.06 8:14,1,2,1,3,4,4,1,75,25,0,3,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,1,3,1,5
7249999,2015.02.06 8:6,2015.02.06 8:12,2,3,2,1,1,3,2,20,40,40,3,3,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,3,3,3,3,2,2,4
7250001,2015.02.06 8:6,2015.02.06 8:11,2,2,3,2,4,1,2,80,0,20,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,2,2,2,2,5
7250002,2015.02.06 8:6,2015.02.06 8:11,2,2,1,2,4,1,1,100,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3,3,2,1,1,1,5
7250005,2015.02.06 8:8,2015.02.06 8:12,1,1,1,3,3,3,3,40,40,20,3,3,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,5
7250006,2015.02.06 8:6,2015.02.06 8:11,1,1,1,2,1,4,3,25,40,35,3,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,3,3,3,2,3,2,1,4
7250013,2015.02.06 8:6,2015.02.06 8:29,2,1,3,2,4,1,3,90,2,8,3,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,2,3,3,5
7250014,2015.02.06 8:6,2015.02.06 8:24,2,2,1,1,1,4,2,30,60,10,3,3,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,2,4
7250017,2015.02.06 8:6,2015.02.06 8:36,1,2,3,3,2,4,3,20,60,20,3,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,3,3,2,3,1
7250022,2015.02.06 8:6,2015.02.06 8:14,2,3,2,2,1,1,4,0,0,100,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,2,2,3,3,1,3,4
7250024,2015.02.06 8:6,2015.02.06 8:12,1,1,1,2,4,1,3,80,0,20,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,3,2,2,2,3,3,1
7250025,2015.02.06 8:6,2015.02.06 8:43,2,2,2,1,3,1,3,20,10,70,2,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,2,3,3,3,2,1,5
7250026,2015.02.06 8:6,2015.02.06 8:13,1,1,2,1,1,4,2,20,70,10,1,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,3,3,3,3,2,2,1
7250027,2015.02.06 8:6,2015.02.06 8:14,2,2,1,2,3,4,4,20,65,15,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,3,3,3,3,3,2,2,4
7250031,2015.02.06 8:6,2015.02.06 8:24,3,1,1,2,3,1,1,40,40,20,2,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,1,2,3,1
7250032,2015.02.06 8:6,2015.02.06 8:39,1,1,1,2,1,2,3,50,20,30,2,3,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,3,2,3,3,3,1,2,5
7250033,2015.02.06 8:7,2015.02.06 8:13,1,1,2,1,1,1,3,40,20,40,3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,2,3,3,3,2,3,4
7250036,2015.02.06 8:7,2015.02.06 8:9,2,2,1,2,4,1,2,99,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,2,2,3,2,5
7250038,2015.02.06 8:7,2015.02.06 8:15,2,1,1,3,1,1,2,100,0,0,1,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,1,5
7250039,2015.02.06 8:7,2015.02.06 8:20,2,3,3,2,1,1,3,85,0,15,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,3,3,3,3,3,2,1,4
7250045,2015.02.06 8:8,2015.02.06 8:16,1,3,2,2,2,4,3,30,30,40,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,3,3,2,3,1
7250049,2015.02.06 8:7,2015.02.06 9:51,2,1,1,1,1,4,4,0,50,50,3,4,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,3,3,2,2,4
7250054,2015.02.06 8:8,2015.02.06 8:13,1,1,1,2,1,4,3,40,50,10,2,3,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,1,1,1,2
7250057,2015.02.06 8:8,2015.02.06 8:21,2,3,3,2,2,1,3,100,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,3,3,3,3,3,2,2,5
7250058,2015.02.06 8:8,2015.02.06 8:19,2,3,2,1,1,3,3,10,40,50,3,2,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2,3,3,2,2,4
7250061,2015.02.06 8:8,2015.02.06 8:29,1,2,2,2,2,2,3,75,10,15,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,3,1,1,1,3,2
7250065,2015.02.06 8:8,2015.02.06 8:19,2,1,2,3,4,1,1,100,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,3,3,3,2,2,3,2,1
7250066,2015.02.06 8:8,2015.02.06 8:27,1,1,1,1,1,4,1,10,90,0,3,2,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,2,3,2,3,3,2,2,2
7250067,2015.02.06 8:8,2015.02.06 8:17,1,1,1,1,1,3,1,30,70,0,3,3,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,3,3,3,2,1,3,2,4
7250068,2015.02.06 8:8,2015.02.06 8:17,1,1,2,1,1,4,2,25,50,25,3,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,3,3,3,2,3,2,3,4
7250069,2015.02.06 8:8,2015.02.06 8:34,2,2,2,2,1,1,4,50,0,50,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,3,4
7250070,2015.02.06 8:8,2015.02.06 12:33,1,1,1,3,4,4,2,45,45,10,3,2,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,3,3,3,2,2,2,4
7250078,2015.02.06 8:8,2015.02.06 8:13,2,2,1,2,4,1,1,100,0,0,3,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,2,2,3,2,3
7250079,2015.02.06 8:8,2015.02.06 8:27,2,2,1,3,4,2,3,70,15,15,3,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,3,2,2,3,5
7250085,2015.02.06 8:9,2015.02.06 8:13,1,1,1,1,1,4,3,15,70,15,2,4,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,3,2,3,3,3,2,2,1
7250086,2015.02.06 8:9,2015.02.06 8:29,2,3,2,2,4,1,1,100,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,2,3,3,2,3,3,3,3
7250087,2015.02.06 8:9,2015.02.06 8:18,1,1,1,2,2,1,2,100,0,0,2,2,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3,1,3,1,1,2,3,2
7250088,2015.02.06 8:13,2015.02.06 8:21,1,1,1,1,4,3,1,70,20,10,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,3,3,3,2,1,2,2,4
7250090,2015.02.06 8:9,2015.02.06 8:25,2,2,2,2,2,3,2,70,15,15,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,3,2,3,2,2,3,4
7250093,2015.02.06 8:10,2015.02.06 10:44,1,1,2,1,1,2,4,15,10,75,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,3,3,3,3,3,2,2,4
7250095,2015.02.06 8:10,2015.02.06 8:15,1,2,1,2,4,1,2,80,0,20,3,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,3,2,2,2,5
7250097,2015.02.06 8:10,2015.02.06 8:28,2,3,2,3,3,2,4,50,10,40,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,3,2,3,3,2,3,2
7250098,2015.02.06 8:10,2015.02.06 8:16,1,1,2,1,1,4,3,10,60,30,3,4,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,3,3,3,2,2,1
7250100,2015.02.06 8:10,2015.02.07 7:22,1,2,1,1,1,3,1,80,10,10,2,2,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3
7250101,2015.02.06 8:10,2015.02.06 8:37,2,2,2,2,1,2,2,35,5,60,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,4
7250102,2015.02.06 8:10,2015.02.06 8:29,1,2,2,2,1,2,3,80,5,15,3,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,3,2,1,4
7250105,2015.02.06 8:10,2015.02.06 8:23,1,1,2,1,1,4,3,10,60,30,3,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,2,3,3,3,2,3,4
